c_schoolname,district,areacode,address,date
私立捷士安語文珠心算短期補習班,新莊區,65000050,瓊泰路177號1、2樓,37179
私立真會算珠心算短期補習班,新莊區,65000050,昌隆街29號2樓,38580
私立育美音樂舞蹈短期補習班,新莊區,65000050,新泰路136號4樓,38567
私立東煌美語短期補習班,新莊區,65000050,公園一路58、60號2樓,38545
私立洪凱莉美語文理短期補習班,新莊區,65000050,建安街9巷5號1樓、9巷8號1樓,38540
大鵬鳥登峰語文短期補習班,新莊區,65000050,民安路332號1樓,38540
私立生活視覺美術短期補習班,新莊區,65000050,中港路555號,38527
私立才能文理短期補習班,新莊區,65000050,福壽街170號2樓,38489
私立大鵬鳥文理語文短期補習班,新莊區,65000050,中原路83、85號1、2樓,38477
私立快樂海豚文理語文短期補習班,新莊區,65000050,昌隆街19號1、2樓、21號2樓,38478
私立黃老師文理語文短期補習班,新莊區,65000050,五工三路94巷19號1樓,38464
私立優爾文理技藝短期補習班,新莊區,65000050,中和街155巷24弄77號1樓、79號1樓,38456
私立教育家文理美術短期補習班,新莊區,65000050,中正路251巷4號1、2樓,38439
私立蔣老師文理短期補習班,新莊區,65000050,福海街24巷5、11號(1樓)、中正路387號8樓,38406
私立青山文理短期補習班,新莊區,65000050,中港路133號3樓,38342
私立茗碁圍棋短期補習班,新莊區,65000050,幸福路507之1號2樓,38300
私立仁耀文理短期補習班,新莊區,65000050,新泰路131號7樓,38300
私立中平文理技藝短期補習班,新莊區,65000050,中平路110巷16號(1、2樓)、18號(1、2樓及地下1樓)、20號(1樓及地下1樓),38264
私立君文美語短期補習班,新莊區,65000050,自信街81巷11號1樓、81巷17弄1號1樓,37627
私立宏錡文理珠心算電腦語文美術音樂短期補習班,新莊區,65000050,中和街191巷53號1、2樓及中和街155巷24弄42號3樓,38240
私立宏德珠心算文理短期補習班,新莊區,65000050,中港路531巷158號1樓,38233
私立巨匠電腦股份有限公司新莊分公司附設巨四電腦美語短期補習班,新莊區,65000050,中正路234號1、2樓,38209
私立文仲語文短期補習班,新莊區,65000050,中正路149號1樓,38217
私立荳荳尚群文理語文短期補習班,新莊區,65000050,龍安路91號1~3樓,38149
私立小樹苗語文短期補習班,新莊區,65000050,中和街155巷24弄85及87號1樓,37393
私立冠亞珠心算短期補習班,新莊區,65000050,中榮街56巷1之7號2樓、64號1樓,37393
私立新榮富文理語文短期補習班,新莊區,65000050,中信街67巷5、7號(各1樓),38114
私立舞佾舞集舞蹈短期補習班,新莊區,65000050,新泰路179號3樓,32440
私立夏恩國際教育股份有限公司附設夏恩昌榮語文短期補習班,新莊區,65000050,中原路109號2樓之3,38117
私立碩宇電腦語文短期補習班,新莊區,65000050,中港路531巷156號1樓,38099
私立雅喜娜語文文理短期補習班,新莊區,65000050,五工三路78巷12號1樓,38099
私立立言語文文理短期補習班,新莊區,65000050,新泰路265號7樓,38098
私立倩倩語文短期補習班,新莊區,65000050,瓊泰路137、139號1樓,38050
私立全腦文理短期補習班,新莊區,65000050,中和街122號1樓,38016
私立勵誠文理技藝短期補習班,新莊區,65000050,中平路270巷8號(1、2樓),37995
私立榮富文教有限公司附設佳瑛英語短期補習班,新莊區,65000050,中和街186巷21、23號(各1、2樓),37984
私立快樂學園文理短期補習班,新莊區,65000050,成功街64號1樓,37967
私立中平高分文理短期補習班,新莊區,65000050,中和街191巷37號1、2樓及39號2樓,37917
私立新嘉語文理技藝短期補習班,新莊區,65000050,中和街24號1、2樓,37907
私立育德榮冠文理短期補習班,新莊區,65000050,中榮街66巷6號1樓、中信街94巷2號1樓,37894
私立芝擎文理短期補習班,新莊區,65000050,雙鳳路42號1、2樓,37833
揚昇文理語文短期補習班,新莊區,65000050,民安西路198號1樓,37803
私立育聖文理短期補習班,新莊區,65000050,中原路137號2樓之3,37785
私立朝冠語文文理短期補習班,新莊區,65000050,成功街18號1樓、20號1樓、39號(1、2樓),37785
私立百世教育科技股份有限公司附設百是文理短期補習班,新莊區,65000050,西盛街155號1、2樓,37785
私立喜得英語短期補習班,新莊區,65000050,昌平街31巷19號1樓,37784
私立亞琦文理短期補習班,新莊區,65000050,中和街186巷13號1、2樓,37747
私立百特力文理語文短期補習班,新莊區,65000050,建安街38號1樓,37736
私立歡欣文理短期補習班,新莊區,65000050,龍安路521號1樓、523號1樓、西盛街210號(1、2樓),37712
私立陳立教育事業股份有限公司附設博群文理短期補習班,新莊區,65000050,中正路171號3、5樓,37665
私立環球文理短期補習班,新莊區,65000050,龍安路100號1、2樓、104號1、2樓、106巷2號1樓,37264
私立成功文理短期補習班,新莊區,65000050,後港二路9號2樓,37627
私立童星語文短期補習班,新莊區,65000050,中和街118號1、2樓,37571
私立蕙芯文理珠心算短期補習班,新莊區,65000050,天祥街47巷16弄2號1樓,37552
私立摩範語文文理短期補習班,新莊區,65000050,福壽街14巷3號1樓,37511
私立全美語語文短期補習班,新莊區,65000050,富國路26號3樓,37516
"私立必勝文理技藝短期補習班 ",新莊區,65000050,瓊泰路167號1、2樓,37503
私立精奇語文短期補習班,新莊區,65000050,中和街191巷43號1樓,37511
私立輔迪珠心算補習班,新莊區,65000050,豐年街豐二巷19號1樓、29之1號2樓,36549
私立光華文理美語短期補習班,新莊區,65000050,龍安路505號2樓、509號2樓,37244
私立龍學文理語文短期補習班,新莊區,65000050,龍安路112號1、2樓、116號1樓,37033
私立好學生文理短期補習班,新莊區,65000050,新豐街20巷11號1樓、地下1樓,36081
私立恆大文理短期補習班,新莊區,65000050,新泰路340號2樓,34213
私立新時代文理短期補習班,新莊區,65000050,新泰路227號3樓,35384
私立新泰文理短期補習班,新莊區,65000050,新泰路125號2樓、131號6樓,37678
私立金建語文短期補習班,新莊區,65000050,建安街121巷26號1樓,36381
私立全優文理補習班,新莊區,65000050,建安街55號2樓,36719
私立志揚文理短期補習班,新莊區,65000050,建中街162號1樓,33726
私立宏仁文理珠心算語文短期補習班,新莊區,65000050,明中街30號1樓,36123
私立安可語文補習班,新莊區,65000050,昌隆街027號1、2樓,36706
私立均明2文理短期補習班,新莊區,65000050,昌平街82巷22、30號1樓,36864
私立曾才能文理短期補習班,新莊區,65000050,昌明街58號1樓,35577
私立吉米貝爾語文短期補習班,新莊區,65000050,昌平街31巷21號1、2樓,37221
私立慈育文理短期補習班,新莊區,65000050,自立街117號3樓,33136
私立必勝課教育科技股份有限公司附設翰林書院文理短期補習班,新莊區,65000050,中華路1段8號5樓,36320
私立建中文教文理短期補習班,新莊區,65000050,幸福路817巷3號2樓,36878
私立文政文理語文短期補習班,新莊區,65000050,民安路292號1樓、292之1號2樓,36763
私立育人文理補習班(經營情形待查證),新莊區,65000050,民安路158號,36253
大統文理短期補習班,新莊區,65000050,民安西路152號1、2樓,36676
私立薪喬文理語文補習班,新莊區,65000050,民安西路118號1樓、118之1號1樓,36773
私立文聖文理補習班,新莊區,65000050,民本街033巷008-001號2樓,36257
私立華倫文理補習班,新莊區,65000050,鳳山街50號1樓,36549
私立學士園文理短期補習班,新莊區,65000050,公園路130號2樓,37272
私立長峰文理珠心算短期補習班,新莊區,65000050,公園一路146號1樓、2樓,37211
私立優朵文理技藝短期補習班,新莊區,65000050,中榮街120號2樓,36755
私立伊頓文理短期補習班,新莊區,65000050,中港路373號1、2樓,36669
私立學城文理語文短期補習班,新莊區,65000050,中港路70號(1樓含夾層),36136
私立格登語文短期補習班,新莊區,65000050,中信街109號3樓之1、3樓之2,36742
私立森卉文理短期補習班,新莊區,65000050,中和街155巷24弄34號2樓、中和街191巷65號1樓,36934
私立榮富英語短期補習班,新莊區,65000050,中和街155巷24弄26號4樓,36825
私立博元珠心算短期補習班,新莊區,65000050,中正路新生巷57弄1號1樓,36770
私立建智文理語文短期補習班,新莊區,65000050,中正路742巷2弄4號1樓、新北大道7段850號1樓及地下1樓,35592
私立克萊美語短期補習班,新莊區,65000050,中正路387、389號2樓,36696
私立時尚地球村語文資訊有限公司附設中正地球村文理短期補習班,新莊區,65000050,中正路317號2、3、4樓,36027
私立智文迪美語短期補習班,新莊區,65000050,中信街172號(1、2、3樓),36759
私立山田音樂短期補習班,新莊區,65000050,中平路266號2樓,36294
私立好強文理短期補習班,新莊區,65000050,中平路81巷6號1樓,36189
私立Fun學123文理短期補習班,瑞芳區,65000120,中正路23號2樓,43672
私立育格電腦短期補習班,瑞芳區,65000120,大埔路國宅新村30之1號3樓,39582
私立晨祐珠心算短期補習班,瑞芳區,65000120,一坑路32-4號1樓,38686
私立僑平文理美術語文短期補習班,瑞芳區,65000120,民生街36之1號2、4樓,38552
私立雪兒文理美語短期補習班,瑞芳區,65000120,三爪子坑路89之14號,38198
私立喬福語文短期補習班,瑞芳區,65000120,中正路63號4樓、63-1號4樓,37826
私立哈克文理短期補習班,瑞芳區,65000120,大埔路054號,37616
私立瑞格文理美語短期補習班,瑞芳區,65000120,民生街36之1號3樓,37253
私立莊老師文理短期補習班,萬里區,65000280,仁七街6號1樓,44929
私立天心文理語文短期補習班,萬里區,65000280,瑪鋉下街15號1、2樓,42334
私立波比語文短期補習班,萬里區,65000280,野柳村港東路327號(1、2層),38828
私立小貓頭鷹智慧文理短期補習班,樹林區,65000070,學勤路308號,44874
私立高手文理短期補習班,樹林區,65000070,樹新路211號、211之1號,45338
英博創意教育事業股份有限公司附設私立學成文理技藝短期補習班,樹林區,65000070,學成路741號1樓及夾層,45146
私立心悅文理技藝短期補習班,樹林區,65000070,中興路60號2樓,45138
私立小桃子文理技藝短期補習班,樹林區,65000070,桃子腳路98號1樓,45118
何嘉仁文教事業股份有限公司附設私立珈和文理短期補習班,樹林區,65000070,學勤路203號4樓,45077
私立奇鏡舞蹈技藝短期補習班,樹林區,65000070,學勤路582號1樓及夾層,44931
私立沐樂音樂技藝短期補習班,樹林區,65000070,大成路71號,44881
私立福有美語文理短期習班,樹林區,65000070,大有路38號1樓,44867
私立品範文理技藝短期補習班,樹林區,65000070,學勤路523號1樓及夾層、525號1樓及夾層,44804
私立晶晶音樂技藝短期補習班,樹林區,65000070,學士路60號1樓、2樓,44798
私立立莘國際企業有限公司附設小小蕭邦音樂技藝短期補習班,樹林區,65000070,學勤路300號(1層及夾層),44634
私立亞太技術交易股份有限公司附設榮橋文理技藝短期補習班,樹林區,65000070,千歲街122號(1、2層),44616
私立千歲語文文理短期補習班,樹林區,65000070,千歲街61巷38號(1樓),44566
私立童年文理短期補習班,樹林區,65000070,太平路83號1樓,44223
英博創意教育事業有限公司附設私立泰坦星球實境學校文理技藝短期補習班,樹林區,65000070,學成路667號、669號(1樓及夾層)、577號1樓及夾層,44201
私立藤原文理短期補習班,樹林區,65000070,中山路1段152號6樓之1,44183
私立哈爾芬語文短期補習班,樹林區,65000070,學成路573號(1樓及夾層),40003
私立韋恩文理短期補習班,樹林區,65000070,學成路617號(1樓及夾層),44000
私立博仕博文理短期補習班,樹林區,65000070,桃子腳路92號(1樓),43999
私立永超文理短期補習班,樹林區,65000070,復興路277號(1、2樓),43836
私立奇異樹股份有限公司附設奇異鳥米蘭文理短期補習班,樹林區,65000070,長壽街15之3號2樓、15之5號3樓、15之7號3樓,43788
私立朗耘文理技藝短期補習班,樹林區,65000070,學勤路426號1樓,43767
私立虔虔啟萌音樂坊文理技藝短期補習班,樹林區,65000070,復興路321號1、2樓,43760
私立立橙文理技藝短期補習班,樹林區,65000070,學勤路531號1樓及夾層、539號(1、2樓),43752
私立嘉泓文理短期補習班,樹林區,65000070,啟智街129之9號、文化街62號(1樓),43707
私立安簥文理短期補習班,樹林區,65000070,大成路327號(1、2樓),43693
私立財團法人新北市私立張方大慈善事業基金會附設士箱文理技藝短期補習班,樹林區,65000070,文化街79巷10號(1樓),43648
私立博思文理短期補習班,樹林區,65000070,中華路115號1樓,43453
私立中國青年救國團附設樹興文理技藝短期補習班,樹林區,65000070,中山路1段276號3、4樓,43432
